family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,power_kw
injection_electrons,210,0.021,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.994941021774267,25.017562341844695,0.09050359451026058,0.09304332139903337,0.10758746566238778,1.4643176067496988,100
injection_electrons,215,0.021500000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.994721581229147,25.005815111044615,0.044383490247801305,0.04604369508403039,0.10479251054270776,1.4440103552252999,100
injection_electrons,220,0.022000000000000002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.994662057349068,24.993578179118433,-0.0043364388290112466,-0.002915181910934095,0.10352152732804973,1.4104750626996,100
injection_electrons,225,0.022500000000000003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.994744435302927,24.982027710796785,-0.05087759364397204,-0.04912757903835496,0.10372951896865928,1.3002012645183996,100
injection_electrons,230,0.023,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99494235693422,24.972151623671717,-0.09118137956489747,-0.08864092582041572,0.1048370942421407,1.1662143763493003,100
injection_electrons,235,0.0235,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995224146198908,24.964671252105056,-0.12223492742111652,-0.1185692275890382,0.10604353385463687,1.1836862891752986,100
injection_electrons,240,0.024,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99555589056172,24.960010822648478,-0.14220555073418684,-0.1372151916170128,0.10668761891328397,1.2234475394543995,100
injection_electrons,245,0.0245,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99590416353913,24.958298171971126,-0.1504486147888895,-0.14406735475346322,0.10640838180121097,1.3800509728996015,100
injection_electrons,250,0.025,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99623814760628,24.959400558385124,-0.14737253263321648,-0.13965680469324449,0.10519137320817584,1.4273085545007014,100
injection_electrons,0,0.0,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.153742397715664,16.029431261282593,-36.274169434372894,-35.86767024981692,11.792231946712787,29.727345175268702,200
injection_electrons,5,0.0005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.152811099510025,16.10268662308463,-35.98056869516939,-35.57458205832227,11.668475607984892,29.3818719566203,200
injection_electrons,10,0.001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.150966855851873,16.32339844826578,-35.09832627182753,-34.691533663057506,11.302840918102945,28.451062882105504,200
injection_electrons,15,0.0015,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.147946206640107,16.69083270962855,-33.62944006448737,-33.22146184159811,10.71229191186782,26.8330187713349,200
injection_electrons,20,0.002,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.14338199222783,17.200755751107508,-31.589331314202273,-31.181305075566456,9.924060954494442,24.629206100557003,200
injection_electrons,25,0.0025,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.136926071652958,17.842667498120182,-29.01810091154522,-28.61307323010054,8.973644653896372,21.9625022049367,200
injection_electrons,30,0.003,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.12837046120058,18.59805811219955,-25.987806726600702,-25.590822523717392,7.9028399251917625,19.095057223759,200
injection_electrons,35,0.0035,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.117734520595157,19.44009828697614,-22.604093649304502,-22.22189462656172,6.7574233721214005,16.225291449884796,200
injection_electrons,40,0.004,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.105296795953443,20.33545558632867,-18.999342044797462,-18.639649652904733,5.584395506722288,13.317453824860493,200
injection_electrons,45,0.0045000000000000005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.091566318131495,21.247123473797032,-15.321653481458497,-14.992147465912264,4.429559519745603,10.655616242282605,200
injection_electrons,50,0.005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.07720446349852,22.13780922778804,-11.721383218727432,-11.428592930030923,3.3355561556092215,8.379972603252497,200
injection_electrons,55,0.0055000000000000005,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.062920219243555,22.97289328399312,-8.339119771229575,-8.087495845006876,2.3410081990470037,6.2691061140674975,200
injection_electrons,60,0.006,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.04936594804612,23.72343962595765,-5.293253030190548,-5.084626640787116,1.4822088977547785,4.527456111445794,200
injection_electrons,65,0.006500000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.037057113463206,24.367271438360657,-2.6751773264214185,-2.5087127843535173,0.8100870019942503,4.514042208775299,200
injection_electrons,70,0.007,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.026329901573718,24.891007542200523,-0.5407199533667306,-0.41329118354702654,0.4778420375784913,5.0447214845745005,200
injection_electrons,75,0.007500000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.017338793761457,25.288699325078827,1.0846898367345092,1.1778382921502129,0.6086988602175537,4.9929436137348,200
injection_electrons,80,0.008,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.01008570940669,25.562890227096347,2.2103263623832303,2.274851720515647,0.8267359524422138,4.423483238539399,200
injection_electrons,85,0.0085,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.004466161971976,25.722533923764736,2.8717580177129776,2.9135719614517663,0.9625233476438191,3.607612892781603,200
injection_electrons,90,0.009000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000317017541416,25.781879549324458,3.1262104845896976,3.1510085345646255,0.9999354462363215,3.5730070901651025,200
injection_electrons,95,0.0095,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99745413972965,25.758927247891528,3.0462026408986542,3.059178416575481,0.9521768758389594,3.252030647156804,200
injection_electrons,100,0.01,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995694402609047,25.673750848267787,2.7126929731864813,2.7183952123206234,0.8406852875585383,2.8123116881066004,200
injection_electrons,105,0.0105,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99486282551405,25.546795631795064,2.208184978385308,2.210458675233329,0.6896598946930941,2.607391267656695,200
injection_electrons,110,0.011000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.99478997831618,25.397458645162104,1.6110104033490558,1.6129746650690668,0.524783078313706,2.8737879259186005,200
injection_electrons,115,0.0115,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.995306383404515,25.24309215500227,0.9913292031590082,0.9953680583255631,0.3749653153289592,3.1515390370191994,200
injection_electrons,120,0.012,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.996239569322714,25.09791941285307,0.4067805609254238,0.4145448202148794,0.2767992338586301,3.1347318670260993,200
injection_electrons,125,0.0125,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.997416697898124,24.972725305972467,-0.09877577440925434,-0.08634567392509229,0.26067379545681024,2.833189334277,200
injection_electrons,130,0.013000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.998672598430083,24.874664834872632,-0.4960573929242873,-0.4786769029951454,0.29875342010980327,2.6984336932614,200
injection_electrons,135,0.0135,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,24.999860725006457,24.807368711477306,-0.7699723436323302,-0.7479227112929476,0.34100882281616074,2.6173448565187005,200
injection_electrons,140,0.014,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.000863618149197,24.771216665933927,-0.9185560775930912,-0.8925638322497265,0.3640424612497186,2.3979511943873004,200
injection_electrons,145,0.0145,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.00159990860635,24.76390563796209,-0.9507162402132563,-0.9218146053470377,0.3629911041603008,2.1472173967819,200
injection_electrons,150,0.015000000000000001,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.00202628815914,24.781053174032724,-0.8838208214790533,-0.853208837633912,0.34112992236656564,2.2254409765668015,200
injection_electrons,155,0.0155,100030,100030,100031,100031,0.9999900030990393,0.9999900030990393,24.994306808629283,25.002134520161015,24.816807524285615,-0.7412446954317309,-0.7101588601864606,0.3059373401088527,2.5038941650685977,200
