family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,mean_initial_mm,mean_sc_on_mm,mean_sc_off_mm,centroid_shift_vs_no_sc_mm,species,species_label,beam,dx_mm,dy_mm,power_kw
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.157705713829083,51.28263839131477,51.28263839131477,5.394262407742375,10.517899521512,-0.03233529661742959,-0.0452263822184786,-0.03233529661742959,-0.012891085601049006,n2_ions,N₂⁺,extraction,0,5,100
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.114371627654865,50.8501392379151,50.8501392379151,5.34904715269923,10.411392201348,-0.03233529661742959,-0.04517946314359936,-0.03233529661742959,-0.012844166526169765,n2_ions,N₂⁺,extraction,0,5,100
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,38.25328257697876,281.789805438303,281.789805438303,29.047672557552698,60.268297881865394,-0.03233529661742959,-0.09051363182289483,-0.03233529661742959,-0.05817833520546524,n2_ions,N₂⁺,extraction,0,5,500
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,38.2435352104249,281.6925211027001,281.6925211027001,29.037763317904293,60.2407481946596,-0.03233529661742959,-0.0906156124864483,-0.03233529661742959,-0.0582803158690187,n2_ions,N₂⁺,extraction,0,5,500
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,38.01041822789251,279.3658792719943,279.3658792719943,28.800745128181422,59.58873392660199,-0.03233529661742959,-0.09070265814940487,-0.03233529661742959,-0.058367361531975276,n2_ions,N₂⁺,extraction,0,5,500
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,14.876150777877903,48.472557870756084,48.472557870756084,5.106727711577793,10.0038937000602,-0.03233529661742959,-0.04451758575261785,-0.03233529661742959,-0.012182289135188255,n2_ions,N₂⁺,extraction,0,-5,100
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,14.874598215958105,48.45706240805696,48.45706240805696,5.105103481173706,9.999987412407602,-0.03233529661742959,-0.0445254668820241,-0.03233529661742959,-0.012190170264594506,n2_ions,N₂⁺,extraction,0,-5,100
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,14.837431138811986,48.08611355879751,48.08611355879751,5.06621766985652,9.906854819231999,-0.03233529661742959,-0.044482902871449945,-0.03233529661742959,-0.012147606254020352,n2_ions,N₂⁺,extraction,0,-5,100
extraction_n2_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,36.66732608402669,265.96104565385036,265.96104565385036,27.45947422389692,57.49117919652349,-0.03233529661742959,-0.0872232758300797,-0.03233529661742959,-0.05488797921265011,n2_ions,N₂⁺,extraction,0,-5,500
extraction_n2_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,36.65890458179083,265.87699420823503,265.87699420823503,27.45089455389519,57.46665308549801,-0.03233529661742959,-0.08731805903136346,-0.03233529661742959,-0.054982762413933864,n2_ions,N₂⁺,extraction,0,-5,500
extraction_n2_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,36.45737575562845,263.86562038231796,263.86562038231796,27.245572904010604,56.8862309836323,-0.03233529661742959,-0.08741025001858668,-0.03233529661742959,-0.05507495340115709,n2_ions,N₂⁺,extraction,0,-5,500
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,18.940622645192672,89.75068735792378,89.75068735792378,9.77865402413434,23.6927134483532,0.0008979096310599358,0.004705930077232354,0.0008979096310599358,0.003808020446172418,ions,H₂⁺,injection,0,-4,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,18.997149174319304,90.31698066077138,90.31698066077138,9.837264580676587,23.792644962970606,0.0008979096310599358,0.00466054608966791,0.0008979096310599358,0.0037626364586079743,ions,H₂⁺,injection,0,-3,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.052793744164063,90.87443833117477,90.87443833117477,9.894953776254312,23.924081612437195,0.0008979096310599358,0.0048926137281493825,0.0008979096310599358,0.003994704097089447,ions,H₂⁺,injection,0,-2,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.108662239861147,91.43413933249668,91.43413933249668,9.952858826227375,24.042650500702305,0.0008979096310599358,0.0046742145323085595,0.0008979096310599358,0.0037763049012486238,ions,H₂⁺,injection,0,-1,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.219786577508295,92.54740365573117,92.54740365573117,10.06799516802061,24.3295457462293,0.0008979096310599358,0.004973297001680901,0.0008979096310599358,0.004075387370620965,ions,H₂⁺,injection,0,1,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.274792384497015,93.0984620808055,93.0984620808055,10.124968485140585,24.457608987521702,0.0008979096310599358,0.004831666811299763,0.0008979096310599358,0.003933757180239827,ions,H₂⁺,injection,0,2,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.3296041369468,93.64757643134554,93.64757643134554,10.181717960356822,24.618560027066795,0.0008979096310599358,0.004972129902161172,0.0008979096310599358,0.004074220271101236,ions,H₂⁺,injection,0,3,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.384727430322812,94.19981185694206,94.19981185694206,10.238799971073798,24.722341548878305,0.0008979096310599358,0.004872273017465396,0.0008979096310599358,0.0039743633864054604,ions,H₂⁺,injection,0,4,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328712,9.981846658328712,19.164032980973783,91.98885373563202,91.98885373563202,10.010209674958533,24.225669845188,1.0008979096310562,1.0049318674330818,1.0008979096310562,0.004033957802025645,ions,H₂⁺,injection,1,0,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,19.164032980973783,91.98885373563199,91.98885373563199,10.010209674958533,24.225669845187994,2.000897909631052,2.0049318674330796,2.000897909631052,0.004033957802027643,ions,H₂⁺,injection,2,0,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,19.164032980973783,91.98885373563199,91.98885373563199,10.01020967495853,24.225669845188,3.000897909631048,3.004931867433078,3.000897909631048,0.004033957802029864,ions,H₂⁺,injection,3,0,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,19.164032980973783,91.98885373563199,91.98885373563199,10.01020967495853,24.225669845188,4.000897909631044,4.0049318674330765,4.000897909631044,0.004033957802032084,ions,H₂⁺,injection,4,0,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328719,9.981846658328719,19.164032980973783,91.98885373563188,91.98885373563188,10.010209674958526,24.225669845188,6.000897909631037,6.004931867433073,6.000897909631037,0.004033957802035637,ions,H₂⁺,injection,6,0,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832872,9.98184665832872,19.164032980973783,91.98885373563186,91.98885373563186,10.010209674958524,24.225669845188,7.0008979096310355,7.004931867433071,7.0008979096310355,0.004033957802035637,ions,H₂⁺,injection,7,0,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328722,9.981846658328722,19.164032980973786,91.98885373563186,91.98885373563186,10.01020967495852,24.225669845188,8.000897909631032,8.004931867433069,8.000897909631032,0.004033957802036525,ions,H₂⁺,injection,8,0,100
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328726,9.981846658328726,19.164032980973786,91.98885373563179,91.98885373563179,10.010209674958519,24.225669845187994,9.00089790963103,9.004931867433069,9.00089790963103,0.0040339578020383016,ions,H₂⁺,injection,9,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.2956174705002,63.25253260531076,63.25253260531076,7.055763819240701,17.703958879865297,0.0008979096310599358,0.003896510046613025,0.0008979096310599358,0.002998600415553089,h2o_ions,H₂O⁺,injection,0,-4,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.331686524356265,63.61387910852487,63.61387910852487,7.09413390216321,17.7910081287783,0.0008979096310599358,0.0039445253718599456,0.0008979096310599358,0.00304661574080001,h2o_ions,H₂O⁺,injection,0,-3,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.367626815953837,63.973935647437784,63.973935647437784,7.1323338520562665,17.882939427092804,0.0008979096310599358,0.00398208071037919,0.0008979096310599358,0.0030841710793192544,h2o_ions,H₂O⁺,injection,0,-2,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.403328315753924,64.33159992562321,64.33159992562321,7.170289516477791,17.9726473898751,0.0008979096310599358,0.0039491538235567735,0.0008979096310599358,0.0030512441924968377,h2o_ions,H₂O⁺,injection,0,-1,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.47445150841433,65.04412532392774,65.04412532392774,7.245887811313213,18.1579199325693,0.0008979096310599358,0.004030136725623217,0.0008979096310599358,0.0031322270945632813,h2o_ions,H₂O⁺,injection,0,1,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.509871925368312,65.39897366177942,65.39897366177942,7.283516286398342,18.2577686945171,0.0008979096310599358,0.004049189222388065,0.0008979096310599358,0.0031512795913281296,h2o_ions,H₂O⁺,injection,0,2,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.545102106663503,65.75191618334976,65.75191618334976,7.320921826316313,18.342795993046302,0.0008979096310599358,0.004071814620458436,0.0008979096310599358,0.0031739049893985006,h2o_ions,H₂O⁺,injection,0,3,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,16.580151268705208,66.10304522030468,66.10304522030468,7.358137207365604,18.449269062629803,0.0008979096310599358,0.004081222385757127,0.0008979096310599358,0.0031833127546971917,h2o_ions,H₂O⁺,injection,0,4,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328712,9.981846658328712,16.438945412356553,64.68841863684742,64.68841863684742,7.208158286892904,18.076613610600297,1.0008979096310562,1.0039688499623132,1.0008979096310562,0.0030709403312569883,h2o_ions,H₂O⁺,injection,1,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,16.438945412356553,64.68841863684737,64.68841863684737,7.208158286892904,18.0766136106003,2.000897909631052,2.003968849962311,2.000897909631052,0.0030709403312592087,h2o_ions,H₂O⁺,injection,2,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,16.438945412356553,64.68841863684737,64.68841863684737,7.208158286892902,18.0766136106003,3.000897909631048,3.003968849962309,3.000897909631048,0.003070940331260985,h2o_ions,H₂O⁺,injection,3,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,16.438945412356553,64.68841863684737,64.68841863684737,7.2081582868929015,18.076613610600297,4.000897909631044,4.003968849962307,4.000897909631044,0.0030709403312627614,h2o_ions,H₂O⁺,injection,4,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328719,9.981846658328719,16.438945412356556,64.68841863684733,64.68841863684733,7.208158286892897,18.076613610600308,6.000897909631037,6.003968849962301,6.000897909631037,0.0030709403312636496,h2o_ions,H₂O⁺,injection,6,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832872,9.98184665832872,16.438945412356556,64.68841863684732,64.68841863684732,7.208158286892896,18.0766136106003,7.0008979096310355,7.0039688499623,7.0008979096310355,0.003070940331264538,h2o_ions,H₂O⁺,injection,7,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328722,9.981846658328722,16.438945412356556,64.68841863684727,64.68841863684727,7.208158286892894,18.076613610600297,8.000897909631032,8.003968849962298,8.000897909631032,0.003070940331266314,h2o_ions,H₂O⁺,injection,8,0,100
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328726,9.981846658328726,16.438945412356556,64.68841863684722,64.68841863684722,7.208158286892892,18.076613610600297,9.00089790963103,9.003968849962298,9.00089790963103,0.0030709403312680905,h2o_ions,H₂O⁺,injection,9,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.47611487490982,55.04260288347318,55.04260288347318,6.187051186844107,15.7748764570583,0.0008979096310599358,0.003410036070342328,0.0008979096310599358,0.002512126439282392,n2_ions,N₂⁺,injection,0,-4,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.506865748836844,55.350670869083515,55.350670869083515,6.219945064786068,15.848978808647699,0.0008979096310599358,0.0034549853567920337,0.0008979096310599358,0.002557075725732098,n2_ions,N₂⁺,injection,0,-3,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.537491764472735,55.65748800106516,55.65748800106516,6.25268880147671,15.942108366980301,0.0008979096310599358,0.0034657805436928636,0.0008979096310599358,0.002567870912632928,n2_ions,N₂⁺,injection,0,-2,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.56796130899302,55.96273757625134,55.96273757625134,6.285255593792616,16.0255854324069,0.0008979096310599358,0.0034927027229833575,0.0008979096310599358,0.0025947930919234218,n2_ions,N₂⁺,injection,0,-1,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.628647513907227,56.57070328631934,56.57070328631934,6.35007534960237,16.182455579053503,0.0008979096310599358,0.0035161137989075273,0.0008979096310599358,0.0026182041678475916,n2_ions,N₂⁺,injection,0,1,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.658735222067852,56.87212755369697,56.87212755369697,6.3822104495976175,16.266144400478797,0.0008979096310599358,0.0035233488935306517,0.0008979096310599358,0.002625439262470716,n2_ions,N₂⁺,injection,0,2,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.688876575079671,57.1740892451909,57.1740892451909,6.414376350954696,16.3480301685425,0.0008979096310599358,0.003590749010315785,0.0008979096310599358,0.002692839379255849,n2_ions,N₂⁺,injection,0,3,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,15.718820689203865,57.47407496075194,57.47407496075194,6.446328066605051,16.433509159749995,0.0008979096310599358,0.0035772622959828887,0.0008979096310599358,0.002679352664922953,n2_ions,N₂⁺,injection,0,4,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328712,9.981846658328712,15.598355841697957,56.26723566909244,56.26723566909244,6.317715986966673,16.1083471527175,1.0008979096310562,1.0035032720225285,1.0008979096310562,0.0026053623914723545,n2_ions,N₂⁺,injection,1,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,15.598355841697957,56.26723566909242,56.26723566909242,6.317715986966672,16.1083471527175,2.000897909631052,2.003503272022526,2.000897909631052,0.002605362391474131,n2_ions,N₂⁺,injection,2,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,15.598355841697957,56.26723566909242,56.26723566909242,6.317715986966671,16.1083471527175,3.000897909631048,3.003503272022524,3.000897909631048,0.002605362391475907,n2_ions,N₂⁺,injection,3,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328713,9.981846658328713,15.598355841697957,56.26723566909242,56.26723566909242,6.31771598696667,16.1083471527175,4.000897909631044,4.003503272022521,4.000897909631044,0.0026053623914767954,n2_ions,N₂⁺,injection,4,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328719,9.981846658328719,15.598355841697959,56.26723566909235,56.26723566909235,6.3177159869666655,16.1083471527175,6.000897909631037,6.003503272022517,6.000897909631037,0.00260536239147946,n2_ions,N₂⁺,injection,6,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832872,9.98184665832872,15.59835584169796,56.26723566909235,56.26723566909235,6.317715986966665,16.1083471527175,7.0008979096310355,7.003503272022515,7.0008979096310355,0.00260536239147946,n2_ions,N₂⁺,injection,7,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328722,9.981846658328722,15.59835584169796,56.26723566909233,56.26723566909233,6.317715986966663,16.1083471527175,8.000897909631032,8.003503272022513,8.000897909631032,0.0026053623914812363,n2_ions,N₂⁺,injection,8,0,100
injection_n2_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.981846658328726,9.981846658328726,15.598355841697963,56.26723566909229,56.26723566909229,6.317715986966661,16.1083471527175,9.00089790963103,9.003503272022511,9.00089790963103,0.0026053623914812363,n2_ions,N₂⁺,injection,9,0,100
