family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,block,beam,species,train,energy_mev,sigma_t_ns,sigma_mm,voltage_kv,power_kw,dx_mm,dy_mm
I1_extraction_h2o_ions_3mm,0,0.0,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,16.841085197470633,460.27911922533536,460.27911922533536,14.323492496886583,38.3164779432082,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,100,0,0
I1_extraction_h2o_ions_3mm,0,0.0,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,32.55456471380268,983.0443899988679,983.0443899988679,30.143723021122835,79.28776135238,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,200,0,0
I1_extraction_h2o_ions_3mm,0,0.0,98078,100007,100007,100007,0.9807113502054856,1.0,2.9959683230573857,3.005838450798559,47.79786078296615,1490.1673215427702,1495.4060800679104,47.90453963026376,119.4808968928286,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,300,0,0
I1_extraction_h2o_ions_3mm,0,0.0,88356,100007,100007,100007,0.883498155129141,1.0,2.922736603818784,3.005838450798559,52.539208242645635,1647.905255143954,1697.6032521712377,52.62217235790905,117.2585185404101,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,400,0,0
I1_extraction_h2o_ions_3mm,0,0.0,79079,100007,100007,100007,0.7907346485745997,1.0,2.847963302740096,3.005838450798559,54.842679077143885,1724.5384765296972,1825.6806793956362,54.90572257598338,119.632822469258,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,500,0,0
I1_extraction_n2_ions_3mm,0,0.0,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,14.524125788356324,383.1971520125344,383.1971520125344,11.963962996697905,31.792675023820898,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,100,0,0
I1_extraction_n2_ions_3mm,0,0.0,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,28.466445949751407,847.038452521916,847.038452521916,26.040031312728765,66.0259527206175,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,200,0,0
I1_extraction_n2_ions_3mm,0,0.0,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,43.9201821292534,1361.1624293243422,1361.1624293243422,41.59247130249429,103.27146699547781,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,300,0,0
I1_extraction_n2_ions_3mm,0,0.0,94071,100007,100007,100007,0.9406441549091563,1.0,2.9701091155603447,3.005838450798559,52.546690594949254,1648.1541824374897,1669.183843100516,52.64510879320038,118.4472259631748,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,400,0,0
I1_extraction_n2_ions_3mm,0,0.0,84648,100007,100007,100007,0.8464207505474617,1.0,2.9066057778809924,3.005838450798559,55.57942447197334,1749.0489552825964,1812.1762192495364,55.658006994976404,117.69742735880689,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,500,0,0
I1_extraction_ions_3mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,32.784334266798105,990.6884985148922,990.6884985148922,30.386483746174864,73.8612071786939,I1,extraction,ions,3-bunch aligned,1600.0,20.0,3.0,25,100,0,0
I1_extraction_ions_3mm,1000,0.1,94362,100007,100007,100007,0.9435539512234143,1.0,2.9937287857363977,3.005838450798559,51.60599899806121,1616.8587015829503,1623.8034134534055,51.69262120766926,117.2054473709762,I1,extraction,ions,3-bunch aligned,1600.0,20.0,3.0,25,200,0,0
I1_extraction_ions_3mm,1000,0.1,80763,100007,100007,100007,0.80757346985711,1.0,2.8281413829602102,3.005838450798559,53.90459409644305,1693.3297141142848,1806.0077555253342,53.98671903955695,120.72028574732941,I1,extraction,ions,3-bunch aligned,1600.0,20.0,3.0,25,300,0,0
I1_extraction_ions_3mm,1000,0.1,71552,100007,100007,100007,0.7154699171058025,1.0,2.693211848140098,3.005838450798559,55.16285135251996,1735.1901559401795,1948.2180557246104,55.230011567955884,121.30110486028309,I1,extraction,ions,3-bunch aligned,1600.0,20.0,3.0,25,400,0,0
I1_extraction_ions_3mm,1000,0.1,62128,100007,100007,100007,0.621236513444059,1.0,2.6518060827399346,3.005838450798559,55.907267572082894,1759.955832198169,2008.2713376355803,55.995764461452026,118.3858485953026,I1,extraction,ions,3-bunch aligned,1600.0,20.0,3.0,25,500,0,0
I1_extraction_h2o_ions_3mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,16.594719580735095,452.0828831079191,452.0828831079191,14.075374568162097,37.639248283057,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,100,0,0
I1_extraction_h2o_ions_3mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,32.01830334020048,965.203731481118,965.203731481118,29.605074940797543,77.5100071285764,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,200,0,0
I1_extraction_h2o_ions_3mm,1000,0.1,98558,100007,100007,100007,0.985511014229004,1.0,2.99891823196985,3.005838450798559,47.43158793021841,1477.9819410327025,1481.6232474955746,47.50980867723686,119.89009828010609,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,300,0,0
I1_extraction_h2o_ions_3mm,1000,0.1,89252,100007,100007,100007,0.8924575279730419,1.0,2.928009717444684,3.005838450798559,52.479740802346406,1645.9268573932889,1692.3349259969748,52.56202805551974,117.938579786547,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,400,0,0
I1_extraction_h2o_ions_3mm,1000,0.1,80027,100007,100007,100007,0.8002139850210486,1.0,2.851074783622357,3.005838450798559,54.862980460916056,1725.213874895394,1824.2911752462471,54.937808371753874,118.52153528655029,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,3.0,25,500,0,0
I1_extraction_n2_ions_3mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,14.395353273682097,378.9130723195617,378.9130723195617,11.83392243973693,31.442489371376602,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,100,0,0
I1_extraction_n2_ions_3mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,28.18829571862002,837.7847871741494,837.7847871741494,25.76064968241457,65.20462532884198,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,200,0,0
I1_extraction_n2_ions_3mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,43.44057022214235,1345.2064185485924,1345.2064185485924,41.11048881216997,101.72917788608011,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,300,0,0
I1_extraction_n2_ions_3mm,1000,0.1,94566,100007,100007,100007,0.9455938084334097,1.0,2.972510685878251,3.005838450798559,52.42044999414969,1643.9543359432105,1663.5075373551324,52.50845981657909,117.4938362974085,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,400,0,0
I1_extraction_n2_ions_3mm,1000,0.1,85335,100007,100007,100007,0.8532902696811223,1.0,2.908747762830195,3.005838450798559,55.62120863894815,1750.4390555045063,1812.2046039780716,55.699195283947,118.02420460385619,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,3.0,25,500,0,0
I1_extraction_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,26.820368726330706,435.36547286908,435.36547286908,22.670931885122418,57.8848802148077,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,100,0,0
I1_extraction_ions_5mm,0,0.0,97980,100007,100007,100007,0.9797314188006839,1.0,5.002478058128493,5.0097307513309595,47.261076498135836,843.3855599041875,844.7532992441941,47.50422552227262,122.6563234696232,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,200,0,0
I1_extraction_ions_5mm,0,0.0,84776,100007,100007,100007,0.8477006609537332,1.0,4.803222977669154,5.0097307513309595,51.47820610528547,927.5643275161846,971.7430014099856,51.72912183523296,123.0651579759851,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,300,0,0
I1_extraction_ions_5mm,0,0.0,74482,100007,100007,100007,0.7447678662493625,1.0,4.6156866451652565,5.0097307513309595,52.93568193851766,956.6572250305863,1046.8647247526135,53.195853014130364,123.1166400385671,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,400,0,0
I1_extraction_ions_5mm,0,0.0,66988,100007,100007,100007,0.6698331116821823,1.0,4.477222131592263,5.0097307513309595,54.02854437879288,978.4720189690605,1106.7425468474214,54.253453815899825,126.7334452464886,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,500,0,0
I1_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,13.046677756759461,160.42672559385127,160.42672559385127,8.616930503788444,23.127289452404202,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,100,0,0
I1_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,22.069965046448786,340.54194011495224,340.54194011495224,17.807718751423707,47.49660601921389,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,200,0,0
I1_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,32.213588794127524,543.0203616345885,543.0203616345885,28.094607293417173,73.76372515863461,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,300,0,0
I1_extraction_h2o_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,43.92845515005147,776.8625966251935,776.8625966251935,39.986799260122915,102.32185697905359,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,400,0,0
I1_extraction_h2o_ions_5mm,0,0.0,95772,100007,100007,100007,0.9576529642924996,1.0,4.9504702095437745,5.0097307513309595,50.69241148784455,911.878961247106,923.9918501098557,50.948796703422396,124.25421284461629,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,500,0,0
I1_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,11.935196490809805,138.2402784349024,138.2402784349024,7.410024552458074,19.3969468902132,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,100,0,0
I1_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,19.993230724200753,299.0879294039716,299.0879294039716,15.64995893854099,39.992992888068194,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,200,0,0
I1_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,29.445005807534475,487.7562541601997,487.7562541601997,25.293139191649583,62.144274310224205,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,300,0,0
I1_extraction_n2_ions_5mm,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,39.960858279198966,697.6647900405101,697.6647900405101,35.9839264207386,86.1165155301847,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,400,0,0
I1_extraction_n2_ions_5mm,0,0.0,99346,100007,100007,100007,0.9933904626676132,1.0,5.001151785138227,5.0097307513309595,49.79253018550203,893.916293251357,895.621255356996,50.05511195871864,122.5009724830315,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,500,0,0
I1_extraction_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,23.664231117072916,372.36532843179094,372.36532843179094,19.485239297962664,49.462939237089806,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,100,0,0
I1_extraction_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,42.18528538968701,742.0669190351086,742.0669190351086,38.164504099144544,96.8742945355105,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,200,0,0
I1_extraction_ions_5mm,1000,0.1,92840,100007,100007,100007,0.9283350165488415,1.0,4.92441549385083,5.0097307513309595,50.80448241405999,914.1160261070421,931.685536638817,51.05519061210348,124.01034197712751,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,300,0,0
I1_extraction_ions_5mm,1000,0.1,83432,100007,100007,100007,0.8342616016878819,1.0,4.716462118801574,5.0097307513309595,52.75982270610267,953.1468720566611,1018.6313252847377,53.007238188192716,124.2861337320228,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,400,0,0
I1_extraction_ions_5mm,1000,0.1,76133,100007,100007,100007,0.7612767106302559,1.0,4.540542180870101,5.0097307513309595,53.830088948000224,974.5106198311939,1085.5431973475202,54.06880501845809,124.77548492405279,I1,extraction,ions,3-bunch aligned,1600.0,20.0,5.0,25,500,0,0
I1_extraction_h2o_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,12.904497145417492,157.58863671444004,157.58863671444004,8.470631348287439,22.741632213453798,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,100,0,0
I1_extraction_h2o_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,21.77204422487552,334.5950971335382,334.5950971335382,17.50571954665921,46.64095931525839,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,200,0,0
I1_extraction_h2o_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,31.739503820094836,533.5570791237124,533.5570791237124,27.61611348052511,72.3258761976659,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,300,0,0
I1_extraction_h2o_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,43.22782008204234,762.8771131174624,762.8771131174624,39.28037027934508,100.0328757349045,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,400,0,0
I1_extraction_h2o_ions_5mm,1000,0.1,96436,100007,100007,100007,0.9642924995250333,1.0,4.959266509749898,5.0097307513309595,50.49980954224838,908.0344044204742,918.2919075424957,50.74124649196021,122.2483884233563,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,5.0,25,500,0,0
I1_extraction_n2_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,11.860273344253102,136.74472607339476,136.74472607339476,7.332363690312424,19.162658884592,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,100,0,0
I1_extraction_n2_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,19.836957997161555,295.9685456527055,295.9685456527055,15.49109845830996,39.5508031324564,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,200,0,0
I1_extraction_n2_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,29.195588377918256,482.7775947871395,482.7775947871395,25.041284441459833,61.3939068216078,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,300,0,0
I1_extraction_n2_ions_5mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,39.59091581986746,690.2803121574777,690.2803121574777,35.61051650926949,84.7809941151827,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,400,0,0
I1_extraction_n2_ions_5mm,1000,0.1,99568,100007,100007,100007,0.9956103072784905,1.0,5.003669231386027,5.0097307513309595,49.50758292092696,888.228417420917,889.425572145848,49.76944132547063,123.95658764933219,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,5.0,25,500,0,0
I1_extraction_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,22.363962326401985,218.86461763097458,218.86461763097458,16.33121540783708,42.2527643597524,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,100,0,0
I1_extraction_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,38.975332965719105,455.7089777638429,455.7089777638429,33.22925355266046,87.7456855248481,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,200,0,0
I1_extraction_ions_7mm,0,0.0,94189,100007,100007,100007,0.9418240723149379,1.0,6.897503456766605,7.013623051863358,48.99044982034329,598.5041747763682,610.2635051568196,49.47108350778186,128.7828349820291,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,300,0,0
I1_extraction_ions_7mm,0,0.0,84256,100007,100007,100007,0.8425010249282551,1.0,6.630790197065072,7.013623051863358,51.308869869968646,631.5601293448051,673.7972148881898,51.791667300233584,132.468309900387,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,400,0,0
I1_extraction_ions_7mm,0,0.0,76379,100007,100007,100007,0.763736538442309,1.0,6.423887820495859,7.013623051863358,52.56943952476184,649.5332888013614,718.3430500924285,53.01793941528869,131.6571176427642,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,500,0,0
I1_extraction_h2o_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,12.70156446150587,81.09847603131959,81.09847603131959,6.252525488603314,16.665541597346497,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,100,0,0
I1_extraction_h2o_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,19.05334826196291,171.6619943939085,171.6619943939085,12.841448081121573,34.0191394004357,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,200,0,0
I1_extraction_h2o_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,25.995698516279912,270.64578925971017,270.64578925971017,19.95301652572165,52.4501397588237,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,300,0,0
I1_extraction_h2o_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,33.78515543765515,381.70760230233947,381.70760230233947,27.927480951350404,71.996240633431,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,400,0,0
I1_extraction_h2o_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,42.57487062428528,507.0310638233419,507.0310638233419,36.9307873082465,93.1239131383576,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,500,0,0
I1_extraction_n2_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,12.19272923743702,73.84352063514011,73.84352063514011,5.621423799130279,14.1979039682238,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,100,0,0
I1_extraction_n2_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,18.0800820285314,157.7851973913531,157.7851973913531,11.746177641368496,29.171112505943604,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,200,0,0
I1_extraction_n2_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,24.66487792637315,251.670994348923,251.670994348923,18.537369920104556,44.993272421722104,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,300,0,0
I1_extraction_n2_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,32.01184230627066,356.4237637174677,356.4237637174677,26.09693656229938,62.083262134921895,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,400,0,0
I1_extraction_n2_ions_7mm,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,39.928669377273714,469.301616040879,469.301616040879,34.2077045826924,81.97509235240359,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,500,0,0
I1_extraction_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,20.164593104659872,187.50608573556863,187.50608573556863,14.089086228288453,36.5054252787731,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,100,0,0
I1_extraction_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,34.04572716435573,385.4228251589678,385.4228251589678,28.233241590570533,73.51356691527451,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,200,0,0
I1_extraction_ions_7mm,1000,0.1,99231,100007,100007,100007,0.9922405431619786,1.0,7.003916038948824,7.013623051863358,46.694166618380315,565.7638466323729,566.6865559026371,47.228494027032696,128.7085583825649,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,300,0,0
I1_extraction_ions_7mm,1000,0.1,91810,100007,100007,100007,0.9180357374983751,1.0,6.804684792410375,7.013623051863358,50.57628223720076,621.1149196814021,643.2567970468106,51.06334634303717,130.763182926434,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,400,0,0
I1_extraction_ions_7mm,1000,0.1,84673,100007,100007,100007,0.8466707330486866,1.0,6.567834711822672,7.013623051863358,52.20178423885164,644.2912721832523,694.8096523331182,52.6848222383855,129.4767016217879,I1,extraction,ions,3-bunch aligned,1600.0,20.0,7.0,25,500,0,0
I1_extraction_h2o_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,12.603237276193303,79.69653035238204,79.69653035238204,6.1482250465022945,16.389706138646503,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,100,0,0
I1_extraction_h2o_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,18.84785294262063,168.732049088569,168.732049088569,12.629536316448561,33.4302058655989,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,200,0,0
I1_extraction_h2o_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,25.675583216594998,266.08159615555024,266.08159615555024,19.626277046259386,51.4939414406152,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,300,0,0
I1_extraction_h2o_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,33.336498228002874,375.310662998151,375.310662998151,27.47209148926855,70.58615166134831,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,400,0,0
I1_extraction_h2o_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,41.96763520827254,498.37312182214737,498.37312182214737,36.31559576774358,91.1491448054185,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,7.0,25,500,0,0
I1_extraction_n2_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,12.139985341926112,73.09149995879515,73.09149995879515,5.5652399830598505,14.0502502190529,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,100,0,0
I1_extraction_n2_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,17.970350578177065,156.2206500875857,156.2206500875857,11.632699034349379,28.798201499751002,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,200,0,0
I1_extraction_n2_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,24.493805759599276,249.23185318737418,249.23185318737418,18.362620367215786,44.4900101365076,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,300,0,0
I1_extraction_n2_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,31.77034746842713,352.980538496241,352.980538496241,25.851531839030223,61.34462266841939,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,400,0,0
I1_extraction_n2_ions_7mm,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,39.600953472126335,464.6290537613833,464.6290537613833,33.8749779874882,81.01247348168931,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,7.0,25,500,0,0
I1_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,20.44550141972661,104.05788688638285,104.05788688638285,11.462082484358067,29.977375211094902,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,100,0,0
I1_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,31.85339647700637,217.9152539140312,217.9152539140312,23.277017970743206,61.7976053368783,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,200,0,0
I1_extraction_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,43.77836736883041,336.9333357606037,336.9333357606037,35.46884020483806,96.2759947236235,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,300,0,0
I1_extraction_ions_10mm,0,0.0,94128,100007,100007,100007,0.9412141150119492,1.0,9.757026335895317,10.019461502661958,48.98554911069471,388.90401043689116,402.05408312244487,50.03235202512723,144.7407965305505,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,400,0,0
I1_extraction_ions_10mm,0,0.0,86837,100007,100007,100007,0.8683092183547152,1.0,9.430761575759426,10.019461502661958,50.94144436209963,408.4249722259582,440.1625727983426,51.92314988390037,149.0386247356547,I1,extraction,ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,0
I1_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,14.106265686011254,40.788660970088245,40.788660970088245,4.563483320881401,11.860122517959002,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,100,0,0
I1_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,18.590683708158434,85.54573719574934,85.54573719574934,9.337015041652599,24.1118443689332,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,200,0,0
I1_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,23.42283854399789,133.7734272223606,133.7734272223606,14.390020393990875,36.9818855061167,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,300,0,0
I1_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,28.643824582832675,185.8818767378129,185.8818767378129,19.815577023365204,50.379128087153994,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,400,0,0
I1_extraction_h2o_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,34.32739149825048,242.60714998635825,242.60714998635825,25.713071030198964,64.7210009131414,I1,extraction,h2o_ions,3-bunch aligned,1600.0,20.0,10.0,25,500,0,0
I1_extraction_n2_ions_10mm,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,14.028169424657891,40.00921527500161,40.00921527500161,4.392423414232891,10.457990430457102,I1,extraction,n2_ions,3-bunch aligned,1600.0,20.0,10.0,25,100,0,0
