family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,species,species_label,beam,power_kw,sigma_x_mm
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.164032980973783,91.98885373563206,91.98885373563206,10.010209674958533,24.225669845188,ions,H₂⁺,injection,100,10
injection_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,19.122859252188363,91.57636764768895,91.57636764768895,9.9671093015538,24.1142782140261,ions,H₂⁺,injection,100,10
injection_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,18.17292230124564,82.05972224670887,82.05972224670887,8.970522525702576,21.5410687533537,ions,H₂⁺,injection,100,10
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,29.59122636055935,196.45042018221002,196.45042018221002,20.92471288884578,51.7122105607486,ions,H₂⁺,injection,200,10
injection_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,29.503277710711917,195.5693342182812,195.5693342182812,20.834387533520772,51.456497421212006,ions,H₂⁺,injection,200,10
injection_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,27.479009465132748,175.2898376995669,175.2898376995669,18.7525559043276,45.5896731639924,ions,H₂⁺,injection,200,10
injection_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,41.33892192486574,314.14102359880604,314.14102359880604,33.12579897356196,85.2446603217735,ions,H₂⁺,injection,300,10
injection_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,41.190635748723324,312.655465052195,312.655465052195,32.97395279013489,84.7329620327775,ions,H₂⁺,injection,300,10
injection_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,9.98184665832871,9.98184665832871,37.79824004408544,278.6698126898907,278.6698126898907,29.49646730702667,73.3989188066826,ions,H₂⁺,injection,300,10
injection_ions,0,0.0,95884,99988,99988,99988,0.9589550746089531,1.0,9.998197710815651,9.98184665832871,50.00395944958364,400.9489843030303,400.12973233657254,50.18354195773881,142.5500914028216,ions,H₂⁺,injection,400,10
