family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,mean_initial_mm,mean_sc_on_mm,mean_sc_off_mm,centroid_shift_vs_no_sc_mm,beam,dx_mm,dy_mm,power_kw
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884031,10.000411327493921,9.996412501577595,-0.03998661440387519,-0.022395302556077468,0.7778980216302246,4.531200650847301,10.025766252849554,9.752691271704705,10.03176792401609,-0.27907665231138523,injection,10,0,500
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884031,10.00114423275962,9.986592052911181,-0.14550514930853353,-0.12061303162311798,0.42252067755569556,3.0151956177741,10.025766252849554,9.845786184127268,10.037570321106193,-0.19178413697892438,injection,10,0,500
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884031,9.998798806214257,9.998899200144216,0.0010040599066396538,0.002475036303595246,0.13210341011206658,1.4207984988823004,10.025766252849554,9.97556310043238,10.034078399549779,-0.05851529911739917,injection,10,0,500
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.432711060707916,5.538563172894335,-46.9115636322577,-44.606899784891475,10.670950843443727,27.8486366313522,0.025766252849588486,-0.006984781396847682,0.019551419120863205,-0.026536200517710887,injection,0,5,100
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.999256530709316,10.830561768142953,8.313670470205125,8.320222173280833,0.9643447419984618,3.168085749023,0.025766252849588486,-0.12619186950073188,0.028071423443525558,-0.15426329294425745,injection,0,5,100
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.99947441005191,10.116069428789316,1.1660114717649606,1.1743353211749907,0.23288590907433163,2.8395676508587,0.025766252849588486,-0.03025682647577014,0.03027646906798775,-0.06053329554375789,injection,0,5,100
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.000212172244215,10.047962668506758,0.4774948315104277,0.49317587965747034,0.17690920381860387,2.4395684889063,0.025766252849588486,-0.011367068863490462,0.03390236511886817,-0.04526943398235863,injection,0,5,100
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.99905696491104,10.001887430406118,0.02830732443079853,0.0323613684076296,0.10609196080032628,1.156743986397199,0.025766252849588486,0.02375827547395901,0.03494208257094002,-0.011183807096981007,injection,0,5,100
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.432711060707916,19.172740163485965,83.7752435768598,91.75325515321624,27.185255767179875,110.2076943971518,0.025766252849588486,-0.011500342180208251,0.019551419120863205,-0.031051761301071457,injection,0,5,500
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.999256530709316,10.020686793391492,0.21431856074860534,0.22038034829854336,2.956059251476344,13.4182668451278,0.025766252849588486,-0.547185646456995,0.028071423443525558,-0.5752570699005205,injection,0,5,500
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.99947441005191,9.975780946759604,-0.23694708662375108,-0.22873867139561188,0.7822070502815841,4.5365254003355,0.025766252849588486,-0.25409001862207586,0.03027646906798775,-0.2843664876900636,injection,0,5,500
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.000212172244215,9.972102792629844,-0.28108783224009004,-0.2655251725072305,0.42482010263583936,2.712773898875401,0.025766252849588486,-0.15711254259294055,0.03390236511886817,-0.19101490771180873,injection,0,5,500
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.99905696491104,9.999697367065425,0.006404625522504759,0.010457781805572886,0.1327263986245785,1.4708745334724007,0.025766252849588486,-0.026088241066819878,0.03494208257094002,-0.0610303236377599,injection,0,5,500
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.397491147113378,5.364645259627469,-48.40442580115263,-46.34631343750485,10.115066400665302,26.5532784860451,0.025766252849588486,-0.005511253494045592,0.019734356129937253,-0.025245609623982847,injection,0,-5,100
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.000717818502444,10.950749043578716,9.499630349719567,9.522256994401236,1.0959129325911798,3.2833693285061996,0.025766252849588486,-0.12401945411439662,0.029477760481553685,-0.1534972145959503,injection,0,-5,100
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.00132980423994,10.129510032071323,1.2816318463674925,1.308759478002397,0.24506817706314743,2.375400094497299,0.025766252849588486,-0.02715076842429003,0.034782776675865136,-0.06193354510015517,injection,0,-5,100
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.002100006140848,10.063176137842238,0.6106330836913365,0.6453310876442631,0.18633608203790433,2.4243555072658998,0.025766252849588486,-0.0074381334801157965,0.0424371474407045,-0.049875280920820296,injection,0,-5,100
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.998545989119032,9.99425701612186,-0.04289596709200483,-0.04395306368177865,0.10654339159187541,1.1854650364152999,0.025766252849588486,0.024042538922768284,0.03328233848086928,-0.009239799558100992,injection,0,-5,100
injection_electrons,0,0.0,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.397491147113378,18.393085784931287,76.89926853207949,83.95566004122286,26.428864856561542,105.2411727431002,0.025766252849588486,-0.012022142962114667,0.019734356129937253,-0.03175649909205192,injection,0,-5,500
injection_electrons,100,0.01,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.000717818502444,10.374839288072225,3.740946163660519,3.7623828527186154,2.9802137950977716,13.3213380663487,0.025766252849588486,-0.5379494186544558,0.029477760481553685,-0.5674271791360095,injection,0,-5,500
injection_electrons,200,0.02,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.00132980423994,10.01931500733677,0.17982811734900128,0.20666063796377365,0.7768016802725292,4.2892440591777,0.025766252849588486,-0.23962071232656862,0.034782776675865136,-0.2744034890024338,injection,0,-5,500
