family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,species,species_label,beam,power_kw,sigma_x_mm
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,14.908323022140596,147.98942568220542,147.98942568220542,9.23809415821986,18.9635333173884,h2o_ions,H₂O⁺,extraction,100,6
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,14.772652717396209,110.62798225906162,110.62798225906162,8.092404564879969,16.2622470772389,h2o_ions,H₂O⁺,extraction,100,7
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,14.882079958737615,85.66466814089482,85.66466814089482,7.190022127118519,14.253416438210502,h2o_ions,H₂O⁺,extraction,100,8
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,15.170462915460758,68.23329179506521,68.23329179506521,6.465451178367308,12.7396561556195,h2o_ions,H₂O⁺,extraction,100,9
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.591879166802789,55.61593966562333,55.61593966562333,5.873384682202334,11.5091923760751,h2o_ions,H₂O⁺,extraction,100,10
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,16.11420230472489,46.20820508752057,46.20820508752057,5.382163676906463,10.5409721940387,h2o_ions,H₂O⁺,extraction,100,11
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,16.714384155749045,39.015988627968134,39.015988627968134,4.9690797719782,9.743317898579303,h2o_ions,H₂O⁺,extraction,100,12
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,17.375811524319246,33.40047128590573,33.40047128590573,4.617766640718298,9.102452505373499,h2o_ions,H₂O⁺,extraction,100,13
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,18.085962593325107,28.934521142535807,28.934521142535807,4.31585911913058,8.558701147292002,h2o_ions,H₂O⁺,extraction,100,14
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,18.835609716650012,25.326826607369824,25.326826607369824,4.054224122171271,8.0918791699108,h2o_ions,H₂O⁺,extraction,100,15
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,19.61750292717425,22.371240472618382,22.371240472618382,3.8256480014683762,7.686754362154105,h2o_ions,H₂O⁺,extraction,100,16
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,20.42599728435822,19.919543750115622,19.919543750115622,3.6245491501056297,7.331621454971707,h2o_ions,H₂O⁺,extraction,100,17
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,21.25671959626112,17.863506551245443,17.863506551245443,3.4464859226320987,7.017359537607405,h2o_ions,H₂O⁺,extraction,100,18
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,22.10600023089681,16.121379981736283,16.121379981736283,3.2877844449940863,6.736788260331394,h2o_ions,H₂O⁺,extraction,100,19
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,22.97103811500177,14.632099284471579,14.632099284471579,3.1455809475611956,6.484212635094799,h2o_ions,H₂O⁺,extraction,100,20
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,17.771117488921334,491.2199800425101,491.2199800425101,15.115762704558605,37.7758807032325,h2o_ions,H₂O⁺,extraction,100,3
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,16.30729054916759,306.8903938808284,306.8903938808284,12.649760162635735,28.467349669690105,h2o_ions,H₂O⁺,extraction,100,4
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,15.376935985220896,206.94136568388694,206.94136568388694,10.71427758770284,22.7559959728149,h2o_ions,H₂O⁺,extraction,100,5
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,14.903854233546609,147.91509053966308,147.91509053966308,9.233518889714952,18.951037969858902,h2o_ions,H₂O⁺,extraction,100,6
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,14.7687433382101,110.5722424629933,110.5722424629933,8.088379896280326,16.251566498992403,h2o_ions,H₂O⁺,extraction,100,7
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,14.878616607670338,85.62146034142428,85.62146034142428,7.1864365339227465,14.2440920334121,h2o_ions,H₂O⁺,extraction,100,8
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,15.167360673726808,68.19888939470637,68.19888939470637,6.4622216564607475,12.731319707755503,h2o_ions,H₂O⁺,extraction,100,9
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.589072676070325,55.58792927073615,55.58792927073615,5.870447399324732,11.501700133610699,h2o_ions,H₂O⁺,extraction,100,10
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,16.111642836385073,46.184982388384334,46.184982388384334,5.379471822482631,10.5341167334914,h2o_ions,H₂O⁺,extraction,100,11
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,16.712032891691244,38.996432819361914,38.996432819361914,4.966594946537288,9.736864289669597,h2o_ions,H₂O⁺,extraction,100,12
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,17.37363710099444,33.38377744136798,33.38377744136798,4.615458478101289,9.0964491813817,h2o_ions,H₂O⁺,extraction,100,13
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,18.08394034863224,28.920104594355834,28.920104594355834,4.31370348700424,8.553082751213704,h2o_ions,H₂O⁺,extraction,100,14
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,18.8337192105081,25.314247713508053,25.314247713508053,4.052200844654873,8.086593464660798,h2o_ions,H₂O⁺,extraction,100,15
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,19.615728098243444,22.360169337892643,22.360169337892643,3.823741394040322,7.6817589565330024,h2o_ions,H₂O⁺,extraction,100,16
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,20.42432419349431,19.909721155396774,19.909721155396774,3.622745263169977,7.3268814923720065,h2o_ions,H₂O⁺,extraction,100,17
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,21.25513650995939,17.854728710344325,17.854728710344325,3.4447729960070403,7.012846026091104,h2o_ions,H₂O⁺,extraction,100,18
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,22.104497672225136,16.113487138859426,16.113487138859426,3.286153086947834,6.732476840734094,h2o_ions,H₂O⁺,extraction,100,19
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,22.969607903466173,14.62496211679436,14.62496211679436,3.144022910443317,6.480082655230504,h2o_ions,H₂O⁺,extraction,100,20
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,17.60030272550262,485.53721411164855,485.53721411164855,14.943138719461022,37.1752843117584,h2o_ions,H₂O⁺,extraction,100,3
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,16.162194844232076,303.2700469964932,303.2700469964932,12.502611335487329,28.0158359768977,h2o_ions,H₂O⁺,extraction,100,4
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,15.253213298376604,204.47171825200803,204.47171825200803,10.588242019541365,22.3959263508666,h2o_ions,H₂O⁺,extraction,100,5
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,14.797039480038215,146.13830254428672,146.13830254428672,9.124145593970972,18.652035720146902,h2o_ions,H₂O⁺,extraction,100,6
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,14.675290368142004,109.23979317997592,109.23979317997592,7.992157467584291,15.996043621532902,h2o_ions,H₂O⁺,extraction,100,7
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,14.795825320658102,84.58857939529958,84.58857939529958,7.100711424601741,14.0210417389002,h2o_ions,H₂O⁺,extraction,100,8
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,15.093201362452193,67.37649754532724,67.37649754532724,6.385009292074038,12.531918884837701,h2o_ions,H₂O⁺,extraction,100,9
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,15.522007062793644,54.91857580040382,54.91857580040382,5.800250059407798,11.3224962089694,h2o_ions,H₂O⁺,extraction,100,10
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,16.050473672120717,45.629979196499804,45.629979196499804,5.31512473105486,10.3701454938062,h2o_ions,H₂O⁺,extraction,100,11
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,16.655831025991457,38.52899364540319,38.52899364540319,4.9071939832187805,9.583090080029201,h2o_ions,H₂O⁺,extraction,100,12
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,17.321661893297488,32.98474472901081,32.98474472901081,4.560281586325639,8.953413616323601,h2o_ions,H₂O⁺,extraction,100,13
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,18.035600782319232,28.575492644472366,28.575492644472366,4.2621717657145,8.419227504079398,h2o_ions,H₂O⁺,extraction,100,14
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,18.788534511850905,25.013601491851055,25.013601491851055,4.0038416465292785,7.960672563917296,h2o_ions,H₂O⁺,extraction,100,15
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,19.57330455250709,22.095537190963622,22.095537190963622,3.7781661254058054,7.562760919934107,h2o_ions,H₂O⁺,extraction,100,16
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,20.38433269681283,19.674933988378008,19.674933988378008,3.5796261456120853,7.213974353772205,h2o_ions,H₂O⁺,extraction,100,17
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,21.217299967469135,17.644933988563217,17.644933988563217,3.403833984261518,6.905337615781306,h2o_ions,H₂O⁺,extraction,100,18
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,22.068585314289752,15.924841860731442,15.924841860731442,3.247163256312776,6.629785481500093,h2o_ions,H₂O⁺,extraction,100,19
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,22.935422218094853,14.454365696207105,14.454365696207105,3.1067825829967823,6.381715134096304,h2o_ions,H₂O⁺,extraction,100,20
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,32.31703022458018,975.1419530212788,975.1419530212788,29.781961264814942,77.404145952256,h2o_ions,H₂O⁺,extraction,200,3
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,28.66728679523053,615.2901078469738,615.2901078469738,25.132559783044368,58.403913913580304,h2o_ions,H₂O⁺,extraction,200,4
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,25.91604881511175,417.31420512422767,417.31420512422767,21.38146706665505,46.945163685691796,h2o_ions,H₂O⁺,extraction,200,5
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,24.00659494014247,299.3327541233044,299.3327541233044,18.472388633810574,39.1701568766103,h2o_ions,H₂O⁺,extraction,200,6
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,22.741570105633528,224.24853656187892,224.24853656187892,16.206613864775047,33.5703655600896,h2o_ions,H₂O⁺,extraction,200,7
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,21.951683326282694,173.8630629057587,173.8630629057587,14.414015217037539,29.3728556043744,h2o_ions,H₂O⁺,extraction,200,8
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,21.513658673458632,138.57634650705552,138.57634650705552,12.971125349960783,26.1939445824316,h2o_ions,H₂O⁺,extraction,200,9
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,21.3395224774888,112.98073226609375,112.98073226609375,11.790130642590297,23.601970755407393,h2o_ions,H₂O⁺,extraction,200,10
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,21.36707819098086,93.8688674246077,93.8688674246077,10.809248756841358,21.5557191157126,h2o_ions,H₂O⁺,extraction,200,11
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,21.551288365984966,79.24523156142365,79.24523156142365,9.983904230777306,19.920700399017495,h2o_ions,H₂O⁺,extraction,200,12
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,21.859201224430976,67.82109665446458,67.82109665446458,9.281553923472092,18.5309685862837,h2o_ions,H₂O⁺,extraction,200,13
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,22.265933604011803,58.7334637131389,58.7334637131389,8.67775168996681,17.418500649595597,h2o_ions,H₂O⁺,extraction,200,14
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,22.75284732409832,51.391019155093566,51.391019155093566,8.154173859512953,16.461532058952603,h2o_ions,H₂O⁺,extraction,200,15
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,23.30546462796816,45.376229936211885,45.376229936211885,7.69659337618946,15.583057138276104,h2o_ions,H₂O⁺,extraction,200,16
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,23.91239663221779,40.38794063207263,40.38794063207263,7.293839126626933,14.854781676718002,h2o_ions,H₂O⁺,extraction,200,17
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,24.56448191027402,36.20426996970798,36.20426996970798,6.936834031209358,14.209847128792703,h2o_ions,H₂O⁺,extraction,200,18
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,25.25457860782348,32.66065720468543,32.66065720468543,6.618504572483693,13.633864753068892,h2o_ions,H₂O⁺,extraction,200,19
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,25.97671822163275,29.6313091014484,29.6313091014484,6.332927137669071,13.115378978328096,h2o_ions,H₂O⁺,extraction,200,20
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,32.302709918260135,974.665536655115,974.665536655115,29.76750249901117,77.34169958534059,h2o_ions,H₂O⁺,extraction,200,3
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,28.655198996120742,614.988499843725,614.988499843725,25.120339784083797,58.3636845582092,h2o_ions,H₂O⁺,extraction,200,4
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,25.905706880972833,417.1077681987268,417.1077681987268,21.37099084803664,46.9132097192129,h2o_ions,H₂O⁺,extraction,200,5
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,23.997629866759656,299.1836264584355,299.1836264584355,18.463282571818983,39.1436856202771,h2o_ions,H₂O⁺,extraction,200,6
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,22.733690316868916,224.13618680047395,224.13618680047395,16.19858430622964,33.5478533095851,h2o_ions,H₂O⁺,extraction,200,7
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,21.944681431225497,173.7757092209407,173.7757092209407,14.406853291028582,29.353322778506303,h2o_ions,H₂O⁺,extraction,200,8
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,21.507367006830755,138.50657488613774,138.50657488613774,12.964664077715943,26.1765999909596,h2o_ions,H₂O⁺,extraction,200,9
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,21.333824223171263,112.92386040410776,112.92386040410776,11.784253229309108,23.586492629355597,h2o_ions,H₂O⁺,extraction,200,10
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,21.36187257093046,93.82163552633907,93.82163552633907,10.803855985842546,21.541660037723503,h2o_ions,H₂O⁺,extraction,200,11
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,21.546500769690894,79.20541241967302,79.20541241967302,9.978921747557154,19.907724554542295,h2o_ions,H₂O⁺,extraction,200,12
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,21.854772434385982,67.78709521065281,67.78709521065281,9.276924311847383,18.518667596223594,h2o_ions,H₂O⁺,extraction,200,13
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,22.261811849764765,58.70407979689078,58.70407979689078,8.673423775522702,17.4069886136809,h2o_ions,H₂O⁺,extraction,200,14
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,22.74899510939082,51.365387606555245,51.365387606555245,8.150111805497259,16.450702715976202,h2o_ions,H₂O⁺,extraction,200,15
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,23.301846997776433,45.35366366486857,45.35366366486857,7.692762076531198,15.572900212356501,h2o_ions,H₂O⁺,extraction,200,16
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,23.908988426832693,40.367931306256246,40.367931306256246,7.290214895717292,14.8451457823525,h2o_ions,H₂O⁺,extraction,200,17
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,24.561258549298504,36.186397191844286,36.186397191844286,6.9333925305060085,14.200673276443403,h2o_ions,H₂O⁺,extraction,200,18
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,25.251516814710822,32.644573804805454,32.644573804805454,6.615223033550756,13.625103284790796,h2o_ions,H₂O⁺,extraction,200,19
extraction_h2o_ions,200,0.02,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,25.973806641094036,29.61677947559007,29.61677947559007,6.329793823910222,13.106987728376204,h2o_ions,H₂O⁺,extraction,200,20
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,3.005838450798559,3.005838450798559,31.960903969093987,963.2941354716836,963.2941354716836,29.42237164120638,75.86261435932309,h2o_ions,H₂O⁺,extraction,200,3
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,28.36646296224407,607.7841198029422,607.7841198029422,24.828421593133655,57.397289175786796,h2o_ions,H₂O⁺,extraction,200,4
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,25.658714430571425,412.1775142058193,412.1775142058193,21.12077207430312,46.1463304809513,h2o_ions,H₂O⁺,extraction,200,5
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,23.783442681424216,295.620773882667,295.620773882667,18.245712489712933,38.5088030911809,h2o_ions,H₂O⁺,extraction,200,6
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,22.545456649445008,221.45235754372627,221.45235754372627,16.00675223111108,33.0081607575919,h2o_ions,H₂O⁺,extraction,200,7
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,21.777333463345173,171.68792276859662,171.68792276859662,14.235667697322727,28.885196667654007,h2o_ions,H₂O⁺,extraction,200,8
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,21.35707412620633,136.83989759476506,136.83989759476506,12.810292768448265,25.761010675824206,h2o_ions,H₂O⁺,extraction,200,9
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,21.197617243089667,111.56443624697702,111.56443624697702,11.643747992455653,23.215673534504894,h2o_ions,H₂O⁺,extraction,200,10
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,21.237461315333302,92.69282095459874,92.69282095459874,10.674948928549462,21.204872095084802,h2o_ions,H₂O⁺,extraction,200,11
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,21.43207163647464,78.25368850728303,78.25368850728303,9.859823365205267,19.596911193500897,h2o_ions,H₂O⁺,extraction,200,12
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,21.748895594445905,66.97423991888695,66.97423991888695,9.166235606731789,18.226003484044398,h2o_ions,H₂O⁺,extraction,200,13
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,22.163323026425793,58.001954642668196,58.001954642668196,8.570003347900618,17.1330963279018,h2o_ions,H₂O⁺,extraction,200,14
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,22.656925925200667,50.752785261504464,50.752785261504464,8.053014961404058,16.193055343114704,h2o_ions,H₂O⁺,extraction,200,15
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,16.031138404259156,16.031138404259156,23.215415638827324,44.81451693199434,44.81451693199434,7.601223728595536,15.331245201724698,h2o_ions,H₂O⁺,extraction,200,16
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,17.033084554525356,17.033084554525356,23.827517283823262,39.88962015393014,39.88962015393014,7.203574012525867,14.615888698146204,h2o_ions,H₂O⁺,extraction,200,17
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,18.035030704791556,18.035030704791556,24.484201961069864,35.75913654843343,35.75913654843343,6.851114336686283,13.982409276332206,h2o_ions,H₂O⁺,extraction,200,18
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,19.03697685505776,19.03697685505776,25.17839233523267,32.26045567494218,32.26045567494218,6.536835363966762,13.416649385687293,h2o_ions,H₂O⁺,extraction,200,19
extraction_h2o_ions,1000,0.1,100007,100007,100007,100007,1.0,1.0,20.038923005323955,20.038923005323955,25.904221464028474,29.26952939110661,29.26952939110661,6.2549086764860675,12.907339222234,h2o_ions,H₂O⁺,extraction,200,20
extraction_h2o_ions,0,0.0,98539,100007,100007,100007,0.985321027528073,1.0,3.003392559179667,3.005838450798559,45.5519872017171,1415.450279425873,1416.684426166354,45.03910139306975,118.388937789235,h2o_ions,H₂O⁺,extraction,300,3
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,4.00778460106476,4.00778460106476,41.29982693076906,930.4901845223122,930.4901845223122,37.88634048231111,90.78979515017541,h2o_ions,H₂O⁺,extraction,300,4
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,5.0097307513309595,5.0097307513309595,36.652734108202694,631.630818651581,631.630818651581,32.23181723210306,71.9484859707093,h2o_ions,H₂O⁺,extraction,300,5
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,6.011676901597159,6.011676901597159,33.28008538114623,453.59071896070304,453.59071896070304,27.85764026886867,60.17002807409559,h2o_ions,H₂O⁺,extraction,300,6
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,7.013623051863358,7.013623051863358,30.869921027029154,340.1422887822254,340.1422887822254,24.448278845018006,51.6417966811619,h2o_ions,H₂O⁺,extraction,300,7
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,8.015569202129559,8.015569202129559,29.17024300698918,263.91979498148794,263.91979498148794,21.74964716777349,45.16725578964321,h2o_ions,H₂O⁺,extraction,300,8
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,9.017515352395758,9.017515352395758,27.996826436474283,210.47162485879366,210.47162485879366,19.576335698732358,40.2224691321354,h2o_ions,H₂O⁺,extraction,300,9
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,10.019461502661958,10.019461502661958,27.21939338710883,171.66523250652958,171.66523250652958,17.797494080952475,36.270090234836005,h2o_ions,H₂O⁺,extraction,300,10
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,11.02140765292816,11.02140765292816,26.744732219554393,142.6616731888043,142.6616731888043,16.3198524035731,33.1399753611938,h2o_ions,H₂O⁺,extraction,300,11
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,12.02335380319436,12.02335380319436,26.505876535437316,120.4532692732975,120.4532692732975,15.07655468331089,30.458587721845195,h2o_ions,H₂O⁺,extraction,300,12
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,13.025299953460559,13.025299953460559,26.453318982119825,103.0918218899958,103.0918218899958,14.018406353160117,28.290218734880902,h2o_ions,H₂O⁺,extraction,300,13
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,14.027246103726757,14.027246103726757,26.550292620274377,89.27658660826161,89.27658660826161,13.10901418797256,26.512740953796,h2o_ions,H₂O⁺,extraction,300,14
extraction_h2o_ions,0,0.0,100007,100007,100007,100007,1.0,1.0,15.029192253992958,15.029192253992958,26.76833572715264,78.10894474412504,78.10894474412504,12.320198430400334,25.050919168802903,h2o_ions,H₂O⁺,extraction,300,15
